,Time,Velocity,Direction,Magnitude
0,0.0,0.12033333,4.341395319444445,3.7192828280555545
1,0.1,0.0750904,3.1984510027777784,3.128902183333334
2,0.2,0.05763306,4.1290989527777775,2.925058430555555
3,0.3,0.12722038,3.7347677972222226,3.213187277777778
4,0.4,0.05816999,3.427059547222221,3.456097311111111
5,0.5,0.1392025,3.6154798333333336,3.611400535833333
6,0.6,0.07742137,2.296250303611112,3.3603424055555555
7,0.7,0.07637664,2.925583494722222,2.8801878111111114
8,0.7999999999999999,0.05688776,2.803705857777778,3.1577246361111118
9,0.8999999999999999,0.06578507,2.6946217252777767,2.7990493222222224
10,1.0,0.05000138,2.816375213333333,2.476977374444444
11,1.1,0.12976417,3.1682150094444443,3.9009227825
12,1.2,0.061950717,3.761130948055555,3.5745643861111116
13,1.3,0.041207556,3.562931685833334,3.370774502777778
14,1.4,0.037482385,3.547366070833333,3.3054742333333333
15,1.5000000000000002,0.116273426,2.46115371138889,3.76019276388889
16,1.6000000000000003,0.057892524,3.2345059072222235,4.2340263402777785
17,1.7000000000000004,0.12979883,3.141897066111111,4.288377752777779
18,1.8000000000000005,0.047177337,3.06933036388889,3.5301421072222223
19,1.9000000000000008,0.07014411,3.093910419444444,3.4560928194444442
20,2.0000000000000004,0.05830027,3.637460222222222,4.4019184
21,2.1000000000000005,0.082302615,3.250998863888889,3.626106375000001
22,2.2000000000000006,0.047602825,3.368167111111111,4.538845783055556
23,2.3000000000000007,0.11891573,2.9486065333333342,3.925851374999999
24,2.400000000000001,0.07599651,3.726270625000001,4.375013470833333
25,2.500000000000001,0.074253835,3.246824552777778,4.543997778333334
26,2.600000000000001,0.064488575,3.277232400000001,4.411026331388888
27,2.700000000000001,0.14530687,2.2990490858333335,3.1264068722222227
28,2.800000000000001,0.08275271,1.6594692602777774,2.540872749444444
29,2.900000000000001,0.18053572,2.447811974166667,4.290275108333333
30,3.0000000000000013,0.11663491,3.261328431388889,3.3345437094444446
31,3.1000000000000014,0.07399753,3.1659874269444446,4.909264892777776
32,3.200000000000001,0.11005437,1.6505996222222223,3.3281518833333332
33,3.3000000000000016,0.07385248,2.8311887047222224,4.245844157222221
34,3.4000000000000017,0.065479025,2.870309364166666,4.316100890833334
35,3.5000000000000018,0.15632178,3.203496800000001,2.7368255811111117
36,3.600000000000002,0.09065177,3.228014233333334,4.392523408333333
37,3.700000000000002,0.12465569,3.8464857000000006,5.007604605555555
38,3.800000000000002,0.08012275,3.2483426333333347,4.636881089444445
39,3.900000000000002,0.16276374,3.287080477222223,4.120108452777778
40,4.000000000000002,0.09899287,2.965181527777778,3.402342608333333
41,4.100000000000001,0.16829203,3.4234650455555555,3.2832449380555553
42,4.200000000000001,0.14054328,3.8854056872222222,3.1025744527777785
43,4.300000000000001,0.11975917,3.56435885,4.664330019444446
44,4.4,0.095199734,3.5698244277777778,4.904544261111111
45,4.5,0.13931286,2.7055022194444445,3.75454958888889
46,4.6,0.09105286,2.3373423769444446,3.781277558333334
47,4.699999999999999,0.15656658,3.519286744444445,2.6966565652777774
48,4.799999999999999,0.12243714,2.884619795555555,4.3521954944444445
49,4.899999999999999,0.1213946,3.1164269600000005,4.474002513333333
50,4.999999999999998,0.08383571,3.116956252777778,4.454950365833335
51,5.099999999999998,0.18289424,3.8896426305555547,4.424975486111112
52,5.1999999999999975,0.11177573,4.0572302916666665,4.128280186111111
53,5.299999999999997,0.20124456,2.2569519727777783,3.110635569444444
54,5.399999999999997,0.14203727,3.290876031111111,3.2482686649999994
55,5.4999999999999964,0.08649592,2.5976815969444447,3.944201344444445
56,5.599999999999996,0.13556692,2.849051798611111,2.6667002333333327
57,5.699999999999996,0.09698976,2.5184959538888894,3.2432180666666666
58,5.799999999999995,0.12075714,2.5678357047222224,3.4149837444444437
59,5.899999999999995,0.16269127,3.0419222972222215,3.989318569444445
60,5.999999999999995,0.1291272,3.7351721816666674,2.3905052638888886
61,6.099999999999994,0.08869884,4.1332035522222235,3.544551522222222
62,6.199999999999994,0.08148778,2.9419110219444438,2.5392830138888893
63,6.299999999999994,0.17283063,1.4781032369444445,3.0135364194444443
64,6.399999999999993,0.102491245,3.404503280833333,2.7173572805555555
65,6.499999999999993,0.20482057,2.450194775555556,3.3073057888888884
66,6.5999999999999925,0.11467368,3.5293630958333337,3.863603777777778
67,6.699999999999992,0.09926358,2.6559772905555556,2.949889866666667
68,6.799999999999992,0.12166524,3.315356156666667,3.959258091666667
69,6.899999999999992,0.12839432,1.884422005,2.733787594444445
70,6.999999999999991,0.13446528,3.8987158972222207,4.002700436111111
71,7.099999999999991,0.15688728,2.0484929938888894,3.93922126111111
72,7.19999999999999,0.1088855,2.797041596944445,4.156074736111112
73,7.29999999999999,0.15123902,4.179069223888888,4.377353719444444
74,7.39999999999999,0.09742584,3.3613117305555558,5.607521200000001
75,7.499999999999989,0.19990002,3.3147368349999997,4.666997905555556
76,7.599999999999989,0.21058281,3.3925939341666664,5.472813561111112
77,7.699999999999989,0.18438013,3.810810138888889,5.147943819999999
78,7.799999999999988,0.1173022,3.8588501644444446,4.007045769444446
79,7.899999999999988,0.18355846,4.418731559722222,4.781288369444446
80,7.999999999999988,0.113753624,3.2975404641666657,4.356091169444444
81,8.099999999999987,0.114986904,3.430052933611111,4.565568386111111
82,8.199999999999987,0.20450415,2.8464267902777767,3.753096852777778
83,8.299999999999986,0.25205365,1.9282506661111105,4.180594150000001
84,8.399999999999986,0.12991285,2.927156156388888,3.4468541166666657
85,8.499999999999986,0.11948412,2.682799275277777,4.180706258333333
86,8.599999999999985,0.17005935,4.028018801666667,3.5600279877777776
87,8.699999999999985,0.23985197,4.3060800130555545,4.467485443055556
88,8.799999999999985,0.13391012,3.4902515525,3.8702380777777776
89,8.899999999999984,0.24937478,2.1018381261111108,3.7108859461111123
90,8.999999999999984,0.1444108,3.2856521077777776,4.019919177777777
91,9.099999999999984,0.2045105,3.1111941241666674,4.187765168055556
92,9.199999999999983,0.12818605,2.6405416274999998,4.302348065277779
93,9.299999999999985,0.12433475,3.0531501136111108,3.3191098972222215
94,9.399999999999984,0.19928136,3.0510538013888886,3.5713962125
95,9.499999999999982,0.20929843,3.5857057263888894,4.22004103138889
96,9.599999999999982,0.10077101,3.024542813333333,4.252880988888888
97,9.699999999999982,0.10337803,2.938097728888889,4.6839747944444445
98,9.79999999999998,0.103324115,2.6536101475000002,3.963811155555556
99,9.89999999999998,0.18635973,3.211766711111112,4.845344680555555
100,9.99999999999998,0.14190806,3.6668425458333322,2.5473011333333333
101,10.09999999999998,0.1816996,4.179344933333332,4.391313847222224
102,10.19999999999998,0.1148497,3.0082495527777784,4.898148405555556
103,10.29999999999998,0.13959645,2.3413281147222214,4.630258325000002
104,10.39999999999998,0.12207617,2.5539813905555553,4.3465106277777785
105,10.49999999999998,0.08405014,2.1057293991666666,4.321088219444445
106,10.599999999999978,0.07601824,2.650398533333332,3.834870122222222
107,10.699999999999978,0.19057426,3.5781491566666657,3.778906902777777
108,10.799999999999978,0.11912911,3.233552138888888,3.7805349666666666
109,10.899999999999975,0.070394546,3.2252851136111103,4.522276986111111
110,10.999999999999975,0.09442169,3.3658926861111107,4.6974745177777795
111,11.099999999999977,0.11391945,2.7335229008333335,3.4282193944444446
112,11.199999999999976,0.0762326,2.8998796733333334,3.742771630555555
113,11.299999999999976,0.17988274,4.818067926388888,3.8269271138888885
114,11.399999999999975,0.08493672,3.079731938888889,4.741063113888888
115,11.499999999999975,0.10397934,4.170704880555554,4.512438517222223
116,11.599999999999977,0.0825649,3.1510371816666667,4.305642388888888
117,11.699999999999974,0.08050451,3.9306401941666653,5.026363066666665
118,11.799999999999974,0.05816657,3.5873422225000002,4.857095016666666
119,11.899999999999974,0.14858356,3.5182259388888886,4.387451308333334
120,11.999999999999972,0.09230025,2.463587538055556,3.9756724166666677
121,12.099999999999971,0.064893305,2.640269377222222,3.964450322222222
122,12.199999999999973,0.053809542,3.405721272777777,4.33735813888889
123,12.299999999999972,0.119328946,3.150456893888889,4.357065252777777
124,12.399999999999972,0.1056323,2.468873725,3.833990216666668
125,12.499999999999972,0.17351419,3.250603092222222,3.8422621611111123
126,12.599999999999971,0.07182606,2.0911801355555557,3.9588357416666673
127,12.69999999999997,0.08150764,2.979848641666667,5.667453141666666
128,12.79999999999997,0.048487447,2.067706280277778,4.299306340277777
129,12.89999999999997,0.05470134,2.806171488888889,4.311450497222222
130,12.99999999999997,0.06840467,2.066363966111111,4.324709974999999
131,13.09999999999997,0.11237586,4.451516276111112,3.9373783472222224
132,13.199999999999967,0.06113287,2.5327138611111115,3.9714035583333334
133,13.299999999999969,0.100736186,2.202299152777778,3.4530832500000006
134,13.399999999999968,0.03321256,2.693437969444444,4.464430779999999
135,13.499999999999968,0.12895674,3.71881407388889,2.8454180725000007
136,13.599999999999968,0.06766303,3.4607562111111108,3.159514547222222
137,13.699999999999967,0.15059751,4.411549519444443,4.295280466666668
138,13.799999999999969,0.06581385,3.0670544416666656,3.993639153055556
139,13.899999999999968,0.084566355,4.41969936388889,4.5197580805555555
140,13.999999999999966,0.06342285,3.1821058655555556,5.866025255833332
141,14.099999999999966,0.095839225,3.3997624972222216,4.604345494444444
142,14.199999999999966,0.055154506,3.5186627416666667,4.852939722222222
143,14.299999999999963,0.14162888,4.397567966666667,3.7844979388888893
